id,REFLEC1,REFLEC2,REFLEC3,REFLEC4,REFLEC5,REFLEC6,REFLEC7,PCA1,PCA2,PCA3,NDVI1,NDVI2,NDVI3,NDVI4,ELEV1,PEND1,ILUM1,TOPOIND1,ROUGH1,TRI1,COFS1,TMPMAN1,TMPMAX1,TMPMIN1,TVARDAY1,PRECIPAN1,PRECIPWET1,PRECIPDRY1,PRECIPVAR1,MARTONNE1,LAT2,LON1,DOSEL1,VVR1,VHR1,VHVVR1,VVD1,VHD1,VHVVD1,MNDWI1,NDTI1,Target
id_5ofanjp80v,364.0,342.0,588.0,567.0,1976.0,905.0,439.0,14797.64648,-400.6872253,923.2521973,0.375922829,0.5500216484069824,0.7219681143760681,0.1199548318982124,6.0,2.782163381576538,180.0,0.0,3.0,1.0,24.0,25.623062133789062,33.299522399902344,15.117804527282717,12.066229820251465,1054.167724609375,278.69598388671875,1.0,120.23049926757812,29.59227752685547,20.685155868530277,-105.2696228,0.0,0.08153411,0.026428225,0.32373998,0.083074875,0.032296352,0.38829455,-0.21232417,0.34672618,11
id_eoywlo3xa9,169.0,175.0,405.0,213.0,3208.0,1460.0,576.0,15250.54395,811.5267944335938,1501.594238,0.8074104189872742,0.8630383610725403,0.9077735543251038,0.037686612,499.0,16.279191970825195,119.0,-1.125,24.0,8.25,23.0,23.034412384033203,32.30781173706055,11.276856422424316,14.298352241516112,1451.8985595703125,353.8380126953125,4.004727363586426,118.84030151367188,43.95098876953125,20.16053009033203,-104.9365921,26.0,0.2741184,0.059425317,0.216708,0.24323653,0.058714096,0.24128763,-0.5656836,0.43418464,26
id_6118flevyn,256.0,343.0,605.0,654.0,2328.0,2127.0,1363.0,15795.58887,523.8301391601562,195.8447723388672,0.3243005275726318,0.5810327529907227,0.9046838283538818,0.2258949428796768,413.0,48.4771843,102.0,3.0,73.0,26.0,20.0,24.49543190002441,35.355674743652344,12.01514720916748,15.225773811340332,1039.561523,264.2636719,2.0,116.62081909179688,30.135969161987305,21.007308959960938,-104.7289581,3.0,0.22773625,0.06852279,0.30075455,0.32855427,0.1119939,0.3407651,-0.557101,0.21891117,80
id_c9c9gxodew,144.0,205.0,435.0,538.0,2483.0,2195.0,1154.0,15611.73242,783.3061523,357.65496826171875,0.4034934937953949,0.6483812928199768,0.8953321576118469,0.1852694451808929,469.0,9.201250076293944,195.0,5.25,12.0,4.625,32.0,23.424802780151367,31.99714469909668,11.599203109741213,14.055824279785156,1222.884277,338.7823791503906,0.9999009370803832,122.13260650634766,36.586517333984375,20.366918563842773,-105.572403,11.0,0.21891408,0.053932726,0.24625233,0.25901952,0.07314412,0.2822795,-0.6692015,0.31083906,69
id_9lkebxyqct,253.0,264.0,550.0,405.0,2495.0,2142.0,1061.0,15611.52148,673.1815185546875,499.4215698242188,0.4250692725181579,0.672499418,0.8803752660751343,0.1743473261594772,1121.0,16.560829162597656,148.0,-1.75,25.0,7.0,23.0,21.12882423400879,32.56924057006836,8.377170563,15.82826805114746,1170.092041015625,312.1031799316406,2.460749864578247,119.3905029296875,37.59027862548828,21.041975021362305,-104.8418808,9.0,0.23549272,0.054891843,0.23299465,0.21042797,0.06931815,0.32925865,-0.59138185,0.33749607,98
id_m1po97lgat,316.0,293.0,559.0,442.0,2674.0,1824.0,930.0,15553.56934,550.7875977,820.0771484,0.4922853410243988,0.6796671748161316,0.8463630676269531,0.1221549585461616,1140.0,3.707287073135376,189.0,-0.75,4.0,1.25,22.0,21.352516174316406,34.15182876586914,7.693955421447754,16.914501190185547,1079.8953857421875,308.8738098144531,2.0,122.72969818115234,34.44397735595703,21.150562286376957,-104.5710983,7.0,0.19543871,0.06043493,0.30906886,0.11424879,0.035561647,0.31099278,-0.53084344,0.32461873,98
id_oie14ybf5n,293.0,429.0,805.0,782.0,3636.0,2726.0,1495.0,16784.36523,1404.1307373046875,822.1097412109375,0.2888518571853637,0.5809402465820312,0.8835954070091248,0.2288331538438797,930.0,11.925902366638184,177.0,1.0,14.0,4.875,24.0,21.67767333984375,31.88583374023437,8.711307525634766,15.590131759643556,1163.708984,306.3410949707031,2.0,120.42618560791016,36.737571716308594,21.19015312194824,-104.9399414,3.0,0.16093297,0.044448104,0.27601865,0.092519626,0.023702053,0.25590745,-0.5440385,0.29163703,69
id_9jyrpw239z,340.0,409.0,804.0,1101.0,2845.0,3431.0,2113.0,17116.25781,1328.5179443359375,-370.5245361,0.2768092453479767,0.4349949955940246,0.633898139,0.118304006755352,116.0,0.9280362129211426,147.0,1.75,7.0,1.875,22.0,25.63075065612793,34.13755798339844,14.081537246704102,13.744791984558104,1229.489013671875,306.25994873046875,1.0025702714920044,121.7906265258789,34.50645065307617,20.78201484680176,-105.1275482,0.0,0.18256745,0.039571058,0.21662895,0.09764237,0.0195426,0.19993989,-0.62030697,0.23773448,98
id_2h1qv8ow0c,372.0,502.0,838.0,879.0,3849.0,2606.0,1344.0,16865.11523,1350.1793212890625,1101.861572265625,0.3756294548511505,0.6280615329742432,0.8710972666740417,0.1677267998456955,8.0,4.630479335784912,174.0,0.25,6.0,2.0,22.0,25.34051513671875,33.147403717041016,15.337899208068848,11.22244930267334,1497.48291,409.6165466308594,1.0,128.45498657226562,40.39968490600586,21.37388229370117,-105.2247925,0.0,0.1978123,0.08213354,0.41499966,0.10422119,0.039193474,0.37570003,-0.51335657,0.31949365,23
id_h2a777rl7t,274.0,277.0,543.0,603.0,2352.0,2458.0,1431.0,15907.75977,748.2519531,55.12512969970703,0.3789874017238617,0.5605282783508301,0.6849042773246765,0.099842146,1737.0,14.878545761108398,213.0,-0.625,28.0,7.125,27.0,16.994831085205078,29.05534172058105,4.102449893951416,15.97473145,1422.266845703125,336.2070007324219,4.154016017913818,113.39187622070312,52.687625885009766,20.38702392578125,-104.7787628,4.0,0.1881269,0.039039437,0.20740625,0.10267072,0.025873825,0.2517626,-0.6381206,0.26407817,28
id_z7u1f07mk5,797.0,1402.0,2323.0,2908.0,3188.0,4241.0,2877.0,19614.42969,672.9957275390625,-868.8527832,-0.074739508,0.039566908,0.088920906,0.055537444,1955.0,19.312070846557617,255.0,-1.75,22.0,6.75,31.0,15.49007797241211,25.02623748779297,4.394470215,13.798940658569336,1828.4124755859373,440.9973449707031,2.534214496612549,119.22539520263672,71.73023986816406,20.37919044494629,-105.1182251,0.0,0.09251546,0.013795533,0.14895497,0.09407541,0.018512297,0.19657251,-0.29219988,0.19162686,26
id_ljtb7nqqm0,165.0,216.0,476.0,345.0,2890.0,2030.0,915.0,15572.32715,901.4157715,874.765625,0.5735660791397095,0.748785138,0.8814900517463684,0.1196650937199592,942.0,21.007549285888672,142.0,-4.5,28.0,9.375,20.0,20.276790618896484,30.90140914916992,7.967973232269287,15.198619842529297,1346.401855,334.4834289550781,4.0,117.31761169433594,44.470157623291016,20.50903893,-105.0235977,17.0,0.25752208,0.07783224,0.3021179,0.19967109,0.05679934,0.2843221,-0.6201117,0.3786078,80
id_o6vzatngoa,139.0,170.0,387.0,245.0,3186.0,1556.0,654.0,15303.70313,870.4299316,1395.5062255859375,0.7732127904891968,0.8588535189628601,0.908666491508484,0.043866664,339.0,20.075307846069336,114.0,-4.375,21.0,7.5,36.0,23.32695770263672,31.153396606445312,12.513270378112791,12.44799805,1288.022216796875,333.49371337890625,2.0,121.07901763916016,38.64827346801758,20.859281539916992,-105.3682632,15.0,0.18612993,0.04543948,0.24399666,0.1710993,0.050753128,0.2964564,-0.6016469,0.40814477,95
id_3wh1sspu0f,264.0,282.0,521.0,467.0,2549.0,2254.0,1213.0,15760.40625,760.2290039,406.4803771972656,0.3803182244300842,0.6503491401672363,0.8553616404533386,0.1833641827106475,1582.0,9.11033058166504,160.0,5.0,15.0,5.5,25.0,17.307462692260742,29.10678482055664,4.335069656,16.062345504760742,1351.018066,319.6745605,4.363800048828125,111.60094451904295,49.47555541992188,20.72043228149414,-104.7610474,5.0,0.1934968,0.054747473,0.28279123,0.23567653,0.057876468,0.24547172,-0.6245045,0.3002596,79
id_m2qjhgiabk,243.0,263.0,522.0,353.0,3041.0,1918.0,827.0,15617.95801,849.8531494140625,1091.0408935546875,0.5054730176925659,0.7299332618713379,0.9054505825042723,0.167913481593132,18.0,1.855585694313049,175.0,0.75,2.0,0.375,24.0,25.98498916625977,34.156097412109375,14.525678634643556,13.510136604309082,1110.171630859375,287.63629150390625,1.0,118.32321166992188,30.85095787,20.72550773620605,-105.2246017,4.0,0.24622546,0.068353206,0.27749142,0.167319,0.058456972,0.3491657,-0.5721311,0.39744988,1
id_m4i295vi5u,241.0,300.0,585.0,523.0,2900.0,2269.0,1178.0,15937.47656,927.5261840820312,654.1076049804688,0.3687900900840759,0.6381222605705261,0.8373459577560425,0.161841794848442,779.0,15.421730995178224,211.0,-0.375,21.0,5.875,25.0,21.64383125305176,31.286012649536133,9.729919434,14.427428245544434,1233.4964599609375,313.4253845214844,2.285887718200684,118.78065490722656,38.982208251953125,20.868934631347656,-104.9615936,10.0,0.23755322,0.06667535,0.2805573,0.14787942,0.039163727,0.26465657,-0.590049,0.3165071,112
id_89imvmevvz,199.0,212.0,448.0,271.0,2056.0,1688.0,768.0,15011.29297,277.1411437988281,517.1139526367188,0.3938183486461639,0.6903277039527893,0.915030837,0.2058517336845398,444.0,36.51517868041992,42.0,1.5,56.0,16.75,21.0,23.30114174,33.531986236572266,11.158992767333984,14.658891677856444,1077.7257080078125,270.9183654785156,2.001591920852661,116.59513092041016,32.36288070678711,21.01343536376953,-104.8238831,15.0,0.31268165,0.07411282,0.23694748,0.43481866,0.12421172,0.2855976,-0.5805243,0.3745928,79
id_7dj5derdhr,256.0,332.0,665.0,719.0,3091.0,2700.0,1429.0,16405.40625,1193.9093017578125,469.1478271484375,0.4044485688209533,0.6218088269233704,0.8851928114891052,0.1659931391477584,31.0,4.721770286560059,196.0,-0.75,9.0,2.5,24.0,24.803192138671875,32.379974365234375,13.787065505981444,12.789295196533203,920.1979370117188,265.7426452636719,0.0,122.33616638183594,26.440080642700195,20.31252670288086,-105.6006699,0.0,0.12830678,0.034149382,0.2659469,0.10354366,0.045963008,0.44347146,-0.6047548,0.3078227,95
id_r5dc5xiiqx,129.0,178.0,414.0,392.0,2283.0,1745.0,885.0,15167.13184,474.1101684570313,547.1347045898438,0.6518869996070862,0.7140610218048096,0.7789846658706665,0.0421842411160469,1418.0,24.575029373168945,96.0,0.125,33.0,10.5,38.0,19.10947799682617,28.63397026062012,7.3504228591918945,14.381628036499023,1571.9437255859375,378.8214416503906,2.9157605171203613,119.1179428100586,54.00617980957031,20.49739646911621,-105.1865158,17.0,0.17278868,0.047648434,0.2756018,0.16646631,0.041455045,0.24888013,-0.6164891,0.32699618,20
id_m5utjm7bb2,153.0,167.0,381.0,321.0,2041.0,1440.0,657.0,14823.07227,182.96292114257807,626.1023559570312,0.5876013040542603,0.7353050112724304,0.816040576,0.076889753,1962.0,22.09412002563477,110.0,1.25,25.0,8.125,31.0,14.94908046722412,25.510746002197266,3.163382053375244,14.270901679992676,1374.742188,321.6894531,4.033600807189941,110.43270874023438,55.10433197021485,20.18353271484375,-104.6351318,19.0,0.32085183,0.02867604,0.08934687,0.15976995,0.029805232,0.18643422,-0.5815486,0.37339053,22
id_i3ls17llfj,800.0,868.0,1375.0,1568.0,1659.0,1453.0,1121.0,16152.83691,-1012.276062,153.0414276123047,-0.114141017,0.0170657113194465,0.1222866997122764,0.1208595335483551,0.0,0.0,181.0,0.0,0.0,0.0,29.0,25.00644874572754,32.81725311279297,14.871867179870604,11.543479919433594,1431.778809,375.5273132324219,2.0,125.79701232910156,40.90045928955078,21.11640930175781,-105.2299194,0.0,0.019566718,0.003033951,0.1542683,0.025644116,0.003697248,0.14361526,-0.027581329,0.12898213,1
id_07ucexbet3,113.0,131.0,342.0,223.0,3045.0,1455.0,622.0,15145.4873,785.2125244140625,1342.2901611328125,0.7926740646362305,0.8589230179786682,0.8998045921325684,0.0338514931499958,1072.0,8.736548424,153.0,-0.875,16.0,5.0,29.0,20.701017379760746,30.56920051574707,8.750874519348145,14.553133964538574,1276.743652,327.1712341308594,2.851935386657715,118.90208435058594,41.58815383911133,20.862285614013672,-104.9565277,20.0,0.1649505,0.037039593,0.2244137,0.12540597,0.032264907,0.25707868,-0.6193656,0.4010592,95
id_w0bq73os8r,181.0,201.0,492.0,341.0,2641.0,1481.0,661.0,15154.40332,466.4955749511719,1040.3616943359375,0.6050093173980713,0.7611658573150635,0.8826464414596558,0.1015798896551132,64.0,11.473417282104492,145.0,0.5,18.0,5.375,25.0,25.75197982788086,34.005619049072266,14.614699363708496,12.855220794677734,1555.939697265625,410.2272949,1.7930337190628052,125.87320709228516,43.52040100097656,21.24165916442871,-105.1742706,8.0,0.21406634,0.057285212,0.26748,0.16283414,0.050618842,0.31067058,-0.5012671,0.38281977,75
id_tzrxxfw1q7,376.0,496.0,746.0,924.0,2833.0,3292.0,2094.0,17004.94727,1248.8299560546875,-265.5389709,0.2664260566234588,0.5077487230300903,0.8107221722602844,0.2028938680887222,1159.0,8.688621520996094,200.0,-0.125,11.0,3.375,22.0,20.486019134521484,32.34621810913086,7.341770172119141,16.222692489624023,1168.301758,325.6605529785156,2.017003536224365,121.76966857910156,38.32295989990234,21.216453552246094,-104.6789169,3.0,0.17082071,0.054194152,0.31707188,0.074352175,0.02298232,0.30868566,-0.63051015,0.22242852,102
id_3tuf0pch4z,101.0,135.0,392.0,268.0,3425.0,1687.0,681.0,15448.72461,1090.8316650390625,1482.2886962890625,0.8071660399436951,0.861111581,0.9091992974281312,0.034151077,427.0,25.56374740600586,130.0,-0.75,39.0,11.875,27.0,23.56932640075684,32.351661682128906,11.824170112609863,13.928668022155762,1283.7003173828125,324.0545959472656,2.0,120.86582946777344,38.23998641967773,21.16012382507324,-105.0147476,16.0,0.20473218,0.04800672,0.23437099,0.19281773,0.048477743,0.25128713,-0.6228956,0.42483106,24
id_376v9z9u4z,235.0,220.0,292.0,353.0,956.0,1187.0,973.0,14429.89844,-519.7865601,-188.1632538,0.3860407173633575,0.467630386352539,0.541714072,0.055336893,1349.0,2.9324018955230717,54.0,1.25,5.0,1.375,20.0,19.077545166015625,31.36539077758789,5.596297740936279,16.723485946655273,1224.753662109375,298.2522277832031,3.014737129211426,113.57010650634766,42.12134552001953,20.55680084228516,-104.7949677,16.0,0.24057254,0.034994658,0.14540361,0.18568087,0.028691083,0.15443508,-0.60513854,0.09907407,75
id_jvh254hvar,300.0,427.0,684.0,874.0,1505.0,1516.0,1242.0,15321.78613,-340.8513794,-106.7941666,0.1701733320951461,0.2468774318695068,0.3695915937423706,0.05715245,1111.0,3.707287073135376,180.0,-1.625,7.0,2.125,22.0,21.733592987060547,34.49332427978516,8.019720077514648,17.019655227661133,1057.6446533203125,302.4032897949219,2.0000758171081543,121.9255371,33.32994842529297,21.12006378173828,-104.5719681,0.0,0.24481232,0.03819054,0.15593556,0.25987053,0.0486531,0.18714853,-0.37818182,0.09934735,95
id_e1u2nghr9j,145.0,169.0,350.0,352.0,1825.0,1541.0,805.0,14831.88965,140.21588134765625,351.4753418,0.4820973575115204,0.6599717140197754,0.7962732315063477,0.109803982079029,2068.0,20.273588180541992,114.0,-1.875,38.0,9.125,30.0,14.718528747558594,26.178142547607425,2.578475237,15.20237922668457,1425.504883,332.3105773925781,5.959842681884766,109.65071868896484,57.67044448852539,20.515323638916016,-104.636116,17.0,0.22269633,0.05487383,0.24629593,0.17006865,0.04992493,0.293385,-0.6298255,0.31372547,22
id_kpydtgkk8g,221.0,239.0,519.0,432.0,2663.0,1933.0,882.0,15503.74316,667.3475341796875,769.4356079101562,0.3428623378276825,0.647435725,0.8620427846908569,0.2161644399166107,1049.0,15.010000228881836,137.0,0.25,20.0,5.75,24.0,21.105684280395508,33.39051055908203,7.954421520233154,16.277280807495117,1221.4200439453125,340.8492736816406,2.0,123.31428527832033,39.26709747314453,21.46723747253418,-104.6827698,11.0,0.19502786,0.04539818,0.23265862,0.20541014,0.050079864,0.2436856,-0.5766721,0.373357,21
id_b5dpnn6an3,124.0,143.0,360.0,251.0,2878.0,1298.0,514.0,14997.11914,586.4782104492188,1339.7698974609375,0.7908204197883606,0.8370303511619568,0.8803330659866333,0.0347552187740802,910.0,21.007549285888672,140.0,2.875,34.0,10.0,33.0,21.262910842895508,31.55399513244629,8.524064064025879,15.482876777648926,1562.263427734375,391.4537963867188,2.8740642070770264,120.04539489746094,49.97178268432617,20.32044029,-105.294838,29.0,0.16697145,0.044553783,0.26667503,0.17257807,0.041709572,0.24154527,-0.56574184,0.43267107,98
id_vkiae7mybx,570.0,663.0,992.0,1239.0,2588.0,3095.0,2163.0,17185.89258,756.5327758789062,-384.5114746,0.2807455658912658,0.3525487780570984,0.4578429758548736,0.0601527243852615,1473.0,10.464244842529297,196.0,1.5,16.0,4.25,24.0,18.0583610534668,29.206562042236328,5.505773067474365,15.291552543640137,1250.0765380859375,299.6227722167969,4.835708141326904,112.14210510253906,44.55597686767578,20.290088653564453,-104.8090668,0.0,0.16011146,0.031963527,0.19950837,0.09000795,0.017580975,0.19511013,-0.5145583,0.17725371,23
id_6l6o2sg2t4,204.0,242.0,508.0,457.0,2736.0,1951.0,1049.0,15605.6123,742.0888672,717.9187622070312,0.5701877474784851,0.7035369873046875,0.8302798271179199,0.095543228,2078.0,37.53766632080078,141.0,4.5,59.0,17.5,36.0,16.367158889770508,26.35997200012207,4.683645248413086,14.731660842895508,1404.546630859375,349.5660705566406,3.725837469100952,113.94448852539062,53.27006530761719,21.447174072265625,-104.9708862,11.0,0.15896352,0.043056544,0.27068773,0.15665972,0.037644483,0.2401413,-0.5868239,0.30066666,17
id_1mnwxwioz0,106.0,104.0,299.0,163.0,2281.0,883.0,347.0,14446.72656,100.50861358642578,1169.919434,0.7874053716659546,0.8616123199462891,0.910884976387024,0.036484689,2128.0,31.30148696899414,115.0,4.375,48.0,13.75,34.0,14.772906303405762,24.02917861938477,4.025933265686035,13.23798656463623,1485.01123,350.3356018066406,3.9961516857147217,112.19940948486328,59.945308685302734,20.20014762878418,-104.7201691,27.0,0.18372706,0.055786543,0.30347297,0.17024055,0.059259795,0.3478901,-0.4940778,0.43577233,28
id_p1zopai7a1,160.0,212.0,407.0,403.0,1818.0,1691.0,920.0,14994.74902,175.3210906982422,233.4712829589844,0.5622434020042419,0.6301867961883545,0.7105904817581177,0.0557647310197353,1565.0,15.010000228881836,156.0,1.625,22.0,6.75,38.0,17.705644607543945,27.18285179138184,6.132649421691895,14.187471389770508,1761.4525146484375,427.4732055664063,2.0355775356292725,121.25611877441406,63.58209609985352,20.47440719604492,-105.2015686,14.0,0.1762147,0.040131915,0.22761525,0.16048478,0.03525689,0.21955311,-0.61201143,0.29528916,19
id_94tai96bbf,158.0,164.0,455.0,291.0,3252.0,1883.0,878.0,15596.49512,1059.935547,1201.7821044921875,0.6822186708450317,0.8171414732933044,0.9109927415847778,0.077090114,69.0,2.6232779026031494,175.0,1.0,3.0,1.125,22.0,25.60166931152344,33.834407806396484,14.288761138916016,13.450324058532717,1361.2862548828125,336.52301025390625,1.318467378616333,121.93209838867188,38.236595153808594,20.850231170654297,-105.1172638,7.0,0.2426111,0.069367886,0.28580433,0.16890126,0.05787487,0.3424523,-0.6107784,0.36399853,4
id_fc3rq4gkgu,112.0,132.0,420.0,263.0,3062.0,1474.0,584.0,15188.52344,770.7918090820312,1363.765625,0.7850093841552734,0.8440545797348022,0.8951445817947388,0.038721193,68.0,3.931486606597901,171.0,0.625,9.0,2.125,24.0,25.34965133666992,33.295074462890625,14.332697868347168,12.80034637451172,1508.673828,392.7156066894531,2.0,124.26346588134766,42.67861175537109,21.10734748840332,-105.1589127,10.0,0.20771933,0.048609998,0.23390509,0.16616668,0.044302374,0.2664537,-0.5564942,0.43245867,80
id_1xn0muw8b3,416.0,513.0,747.0,929.0,2692.0,3045.0,1954.0,16815.51172,1010.3206787109376,-189.7186127,0.2997476756572723,0.5590856671333313,0.881769061,0.2282405942678451,672.0,8.494040489196777,138.0,-0.75,11.0,3.5,19.0,24.29003524780273,36.29490661621094,10.98133945465088,16.351764678955078,952.4888916015624,258.4071350097656,2.0,117.50833892822266,27.77741241455078,20.919099807739254,-104.5203247,0.0,0.2232027,0.054998536,0.24629587,0.12873223,0.028897798,0.22430564,-0.60601264,0.21824364,27
id_dowx4gjwqo,907.0,963.0,1201.0,1305.0,1839.0,1883.0,1322.0,16390.02734,-676.293457,91.4744873,0.083082505,0.1638983339071273,0.2568362057209015,0.060420111,7.0,6.534303665161133,198.0,-0.375,7.0,2.25,23.0,25.77399253845215,33.505088806152344,14.924294471740724,12.620620727539062,1067.4249267578125,282.8875427246094,1.0,119.60907745361328,29.8380127,20.68783187866211,-105.2451019,0.0,0.03995054,0.009618653,0.24016288,0.025890904,0.00434506,0.16717617,-0.22114137,0.175039,69
id_2oy7ssjdke,267.0,309.0,507.0,597.0,2283.0,2068.0,1163.0,15610.97363,489.6845397949219,292.9766540527344,0.4414692521095276,0.5987116694450378,0.8189645409584045,0.130277619,89.0,8.344947814941406,184.0,2.75,11.0,3.5,23.0,25.623476028442383,33.796165466308594,14.586800575256348,12.690186500549316,1544.9901123046875,412.6860656738281,1.004666090011597,128.2512207,43.370025634765625,21.27712059020996,-105.1815033,8.0,0.20058523,0.045124937,0.22485429,0.15964592,0.039107908,0.24481319,-0.60621357,0.28009903,112
id_g2qb5c6ks2,175.0,190.0,432.0,339.0,2911.0,1728.0,804.0,15391.08984,772.0090332,1055.9681396484375,0.647373378,0.7873419523239136,0.8930337429046631,0.085307606,1029.0,16.768253326416016,216.0,-0.75,25.0,6.875,24.0,20.800586700439453,31.651180267333984,8.378218650817871,15.361967086791992,1196.7584228515625,316.0180969238281,2.2737386226654053,119.35784149169922,38.857906341552734,21.029651641845703,-104.8810501,10.0,0.24501924,0.056170546,0.229156,0.20728807,0.061065245,0.29444918,-0.59999996,0.3649289,79
id_smluzpi9t6,290.0,481.0,847.0,990.0,2705.0,2466.0,1758.0,16512.33594,746.1818237304688,100.40560913085938,0.2863026857376098,0.4517674744129181,0.6416775584220886,0.1125978529453277,21.0,7.93288517,160.0,-0.375,10.0,3.0,22.0,25.942901611328125,34.15437698364258,14.656261444091797,13.245945930480955,1553.550293,409.5084838867188,2.0,125.86627960205078,43.22272872924805,21.19699478149414,-105.141861,0.0,0.30953816,0.059214152,0.19123662,0.3108211,0.05057416,0.16265917,-0.48868093,0.16761363,79
id_mmur9gb6l0,383.0,472.0,742.0,864.0,2628.0,2278.0,1672.0,16316.4209,615.5953979492188,197.8258819580078,0.3139708936214447,0.4823616445064544,0.686564028,0.1342823356389999,1200.0,4.721770286560059,165.0,0.125,7.0,2.25,26.0,18.886905670166016,29.219039916992188,6.864112854003906,14.780155181884766,1315.6754150390625,326.1016540527344,4.000102043151856,115.7885284423828,45.54653930664063,20.73891258239746,-104.8872757,9.0,0.21491341,0.053253792,0.2476766,0.09495248,0.027690822,0.2913214,-0.50860924,0.15341772,79
id_v5yzovlm02,285.0,406.0,738.0,746.0,3510.0,2811.0,1496.0,16719.54297,1414.197021484375,700.3572998046875,0.3107072710990906,0.5934892296791077,0.8829343914985657,0.2199312448501587,606.0,9.246350288391112,206.0,0.25,12.0,3.75,29.0,21.95180320739746,30.53080177307129,10.10649585723877,14.032793998718262,1444.8712158203125,384.7186584472656,1.5464208126068115,122.2664794921875,45.22052764892578,20.44607353210449,-105.4997177,0.0,0.14232832,0.041489214,0.2912989,0.06691987,0.017131781,0.25562242,-0.5841082,0.30531693,69
id_165dxw0q90,192.0,185.0,368.0,277.0,2361.0,1480.0,638.0,14961.0127,358.1259766,862.5383301,0.6133942604064941,0.7629910707473755,0.8859402537345886,0.099204205,1103.0,12.902923583984377,138.0,4.0,11.0,4.625,26.0,20.811264038085938,31.275371551513672,8.676648139953613,15.024325370788574,1193.7730712890625,314.90887451171875,2.833339214324951,119.09452056884766,38.74852752685547,20.96851921081543,-104.8455429,13.0,0.214821,0.055870082,0.25995636,0.21750163,0.063159965,0.290255,-0.6017316,0.39754483,23
id_qvyhlb2evt,285.0,322.0,548.0,584.0,1695.0,1723.0,1109.0,15232.48535,-20.3243351,50.63500213623047,0.3151715993881225,0.5018357038497925,0.8159647583961487,0.1776061952114105,1094.0,17.129369735717773,178.0,5.25,28.0,9.75,22.0,21.88935089111328,34.62202453613281,8.048132896,17.269481658935547,1024.5230712890625,296.6052551269531,2.0,122.63665008544922,32.127838134765625,21.06808090209961,-104.5173187,8.0,0.32016778,0.069118515,0.21581477,0.25876993,0.06903854,0.266692,-0.5173932,0.2168079,94
id_jh7a5mvpyc,197.0,252.0,534.0,312.0,3681.0,2002.0,839.0,15885.37207,1264.774414,1497.6409912109375,0.5623965263366699,0.7827839255332947,0.9118903279304504,0.1288627535104751,107.0,8.736548424,205.0,-3.5,15.0,4.75,25.0,24.970651626586918,32.55122375488281,14.189444541931152,12.507279396057127,1126.3370361328125,298.0319824,1.0,121.34170532226562,32.20825195,20.7754020690918,-105.3158035,12.0,0.12465868,0.03131029,0.25096682,0.13559203,0.037896562,0.2792836,-0.57886434,0.40936288,25
id_0olwfa5sja,131.0,142.0,347.0,217.0,3028.0,1313.0,539.0,15058.59863,684.3549805,1433.0714111328125,0.7517421841621399,0.8527032136917114,0.911647618,0.052292444,752.0,31.57894325256348,129.0,1.5,46.0,14.875,28.0,22.00431060791016,31.052488327026367,9.689678192138672,14.647209167480469,1206.826904296875,313.5990295410156,1.8812017440795896,121.46862030029295,37.70870971679688,21.241846084594727,-104.9878311,26.0,0.2662803,0.07330491,0.27518895,0.21636087,0.07285234,0.33656126,-0.58192766,0.41792655,97
id_mtv0nwg22q,238.0,239.0,441.0,337.0,2166.0,1407.0,679.0,14952.32129,151.4954376220703,741.9577637,0.5340670943260193,0.7274418473243713,0.8758342862129211,0.1211865544319152,942.0,16.560829162597656,147.0,-1.125,28.0,8.0,19.0,22.32411766052246,35.234161376953125,8.513736724853516,16.99650001525879,1016.415771484375,293.0864562988281,2.0,122.26779174804688,31.445392608642575,21.134714126586918,-104.5832748,18.0,0.18923582,0.058884367,0.3110049,0.20369996,0.07059256,0.3463816,-0.52272725,0.34899327,112
id_dg3km772x1,131.0,129.0,307.0,205.0,2444.0,1262.0,569.0,14789.05371,368.0452575683594,1027.7401123046875,0.8140050172805786,0.8448251485824585,0.8769093751907349,0.0232799183577299,1737.0,31.07428550720215,77.0,-1.0,47.0,14.75,27.0,15.569836616516112,26.75921440124512,3.1107332706451416,15.337801933288574,1471.2332763671875,340.6719665527344,5.012122631072998,111.08839416503906,57.53842544555664,20.64866828918457,-104.7595749,24.0,0.23137029,0.057749268,0.2494889,0.20082468,0.046967972,0.2337591,-0.6086679,0.3784817,23
id_1uoefezwg6,272.0,304.0,592.0,518.0,2821.0,2277.0,1122.0,15900.10059,865.0670166015625,633.5650024414062,0.3925645351409912,0.6228250861167908,0.7515861988067627,0.1326093226671219,2066.0,21.72408866882324,226.0,3.875,31.0,9.25,28.0,16.00732422,27.46410751342773,3.663661479949951,15.321891784667969,1456.93457,345.4042663574219,4.016534328460693,113.7420883178711,56.02401351928711,20.339235305786133,-104.748642,4.0,0.16322233,0.038775243,0.23741545,0.124836944,0.032699138,0.26172513,-0.58731264,0.3398058,26
